step,cwnd,rtt,srtt,rtt_dev,lost,in_flight,delivery_rate,crt_proto_id,thruput,loss_rate,srtt_avg_10,srtt_min_10,srtt_max_10,srtt_avg_200,srtt_min_200,srtt_max_200,srtt_avg_1000,srtt_min_1000,srtt_max_1000,rtt_dev_avg_10,rtt_dev_min_10,rtt_dev_max_10,rtt_dev_avg_200,rtt_dev_min_200,rtt_dev_max_200,rtt_dev_avg_1000,rtt_dev_min_1000,rtt_dev_max_1000,lost_avg_10,lost_min_10,lost_max_10,lost_avg_200,lost_min_200,lost_max_200,lost_avg_1000,lost_min_1000,lost_max_1000,in_flight_avg_10,in_flight_min_10,in_flight_max_10,in_flight_avg_200,in_flight_min_200,in_flight_max_200,in_flight_avg_1000,in_flight_min_1000,in_flight_max_1000,thruput_avg_10,thruput_min_10,thruput_max_10,thruput_avg_200,thruput_min_200,thruput_max_200,thruput_avg_1000,thruput_min_1000,thruput_max_1000,arm_0,arm_1,arm_2,arm_3,arm_4,arm_5,arm_6,arm_7,arm_8,arm_9,arm_10,reward
112,58.27615062761506,53.60960251046024,439245.0041841004,3284.7782426778244,0.0,53.41422594142259,54.61087866108787,2.0,11.381753694560665,0.0,439154.239330544,435725.67782426777,442870.0627615063,428604.256966527,388996.2343096234,465137.9121338912,354378.9390460254,219310.43514644352,632042.0,3253.623849372386,2212.1589958158997,4419.410041841004,3650.199351464435,747.1422594142259,12728.71129707113,7395.653372384941,680.5523012552301,174390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.442677824267804,52.48117154811715,54.63598326359833,52.65075313807533,47.35146443514645,57.78661087866109,42.61674895397487,15.0,57.78661087866109,11.375709414225936,11.126806945606686,11.582124016736381,11.392835690376566,10.225194602510514,11.889078117154858,11.087779958159,2.6802599999999868,12.48545000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.438715259246
113,74.41358024691358,33.62200617283951,297308.10493827163,30518.055555555555,0.0,27.969135802469136,29.469135802469136,2.0,9.19379468518519,0.0,299398.9901234567,269520.13580246916,334900.64814814815,373982.7758333333,257901.63580246913,682526.2098765433,378859.0159753086,223712.43209876542,682526.2098765433,27536.331481481495,15581.932098765432,40236.10493827161,15310.279567901234,718.0493827160494,134795.13580246913,9377.04039506173,257.0,177993.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.509259259259252,26.166666666666668,31.512345679012345,40.952839506172836,19.38888888888889,56.0,44.397333333333336,15.0,58.0,9.319695925925924,8.197460617283959,10.495078518518506,10.148128888888886,2.3747526543209805,11.882315123456777,10.845633888888885,2.3715629012345607,12.485449999999958,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2514.003895877605
114,65.37755102040816,36.33089795918367,302068.25,16149.760204081633,0.0,36.77040816326531,36.173469387755105,2.0,10.737253841836736,0.0,297978.2204081633,280293.7244897959,317707.9030612245,267945.71599489794,202010.52040816325,520785.7806122449,358602.7637040816,201495.0,722089.0,16508.22142857143,10502.020408163266,23649.45918367347,18372.405969387757,1802.2908163265306,122470.0,13197.93168367347,257.0,225460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2576530612245,34.31122448979592,38.60204081632653,29.812193877551024,19.03061224489796,44.39795918367347,41.3256887755102,19.0,58.0,10.750024744897965,10.034485153061214,11.378374540816324,10.339594285714288,3.471971479591842,12.684820561224548,10.716396275510208,2.0697599999999916,12.704560816326586,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3173.294137186845
115,58.96,40.12076000000002,324135.808,3904.732,0.0,40.904,41.2,2.0,11.450612708000007,0.0,321506.29679999984,316896.228,326102.684,329001.9590599999,226626.52,444508.424,325907.49189199996,201495.0,722089.0,3930.742000000003,2665.72,5392.632,6720.0694800000065,1113.612,29748.42,14637.657323999989,513.176,225460.0,0.0,0.0,0.0,0.2289599999999998,0.0,1.604,0.09700000000000035,0.0,3.0,40.616800000000005,39.504,41.752,40.006220000000006,12.476,65.688,37.79760400000002,2.0,81.0,11.45858904,11.123512400000008,11.721359240000014,11.373493320000005,9.949633479999951,12.184051720000042,10.71795767999999,2.069759999999988,12.930980000000057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3268.0470773872153
116,59.08641975308642,50.23926748971196,411694.0164609054,3853.411522633745,0.0,50.08641975308642,51.42798353909465,2.0,11.323942267489707,0.0,411794.1337448559,407181.0329218107,416628.0987654321,412997.6726131687,394852.33744855964,441247.2263374486,358556.20249382727,204855.30041152262,515546.2962962963,3846.0106995884776,2602.0246913580245,5384.77366255144,3651.4795679012364,552.1028806584362,11674.28806584362,6866.158353909468,549.4691358024692,94529.51440329218,0.0,0.0,0.0,0.0,0.0,0.0,0.09700000000000032,0.0,3.0,50.070370370370355,49.04938271604938,51.30452674897119,50.33292181069957,47.193415637860085,55.76954732510288,44.11154732510288,2.0,81.0,11.325291440329213,11.036498024691362,11.541571481481462,11.33875032921811,10.160624403292154,11.798650658436157,11.256492798353918,5.368383251028793,12.862734074074124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2552.4190238874025
117,60.192,51.064656000000035,415373.724,4200.504,0.0,50.704,52.064,2.0,11.395719383999994,0.0,415032.8139999998,410530.136,419938.144,414559.69254000013,391013.552,449266.92,401672.94768,308326.732,452763.936,4145.884399999998,2824.228,5548.296,4253.173759999997,445.236,12357.352,3853.862356,359.0,14472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.678800000000024,49.512,52.132,50.395060000000065,46.296,56.676,49.180316000000055,38.472,58.0,11.384232240000003,11.098784599999993,11.620732640000002,11.335594200000005,10.2598012,11.884368879999977,11.368839759999995,10.07612999999996,11.959762079999976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2543.098015493715
118,68.02409638554217,43.9106506024096,358529.421686747,4114.530120481928,0.0,43.610441767068274,44.89558232931727,2.0,11.333215831325308,0.0,357675.9847389559,352991.734939759,362647.0120481928,339612.518253012,305327.6746987952,412554.9196787149,395964.07992369484,294232.0,560376.0,4086.155421686747,2865.9236947791164,5400.265060240964,4522.69200803213,647.277108433735,16370.69076305221,4808.5539919678695,359.0,38245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.58915662650599,42.65863453815261,44.730923694779115,41.31072289156625,36.87550200803213,49.27710843373494,47.748497991967895,34.0,58.0,11.334450722891566,11.069640361445785,11.589949879518084,11.285039879518084,9.399401445783164,11.855379839357484,11.272640642570275,7.033159999999968,11.940599999999943,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925.071072478012
119,58.75,53.6208625,435974.7166666667,3431.883333333333,0.0,52.86666666666667,54.59166666666667,2.0,11.429207095833332,0.0,435515.5083333335,431657.69166666665,439547.19166666665,416151.8543958335,388543.575,453234.1458333333,385604.7310416667,294232.0,560376.0,3394.457499999999,2146.2875,4953.241666666667,3758.914770833334,576.05,13443.329166666666,4757.343512499998,436.4375,38245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.89999999999999,51.97083333333333,53.920833333333334,51.20066666666664,47.083333333333336,56.6625,46.696225000000005,34.0,58.0,11.435608708333328,11.168904041666663,11.652747833333333,11.424126875000004,10.296896000000034,11.943201999999959,11.29105658333333,7.0331599999999685,11.976182999999972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436.1184548570077
120,59.575,54.519554166666666,443968.1041666667,3300.1208333333334,0.0,54.25,55.5375,2.0,11.354002433333335,0.0,443152.12875,439520.76666666666,446942.13333333336,427446.7390416665,402477.67083333334,459197.4583333333,407506.59544166655,342533.48333333334,469916.07083333336,3245.664166666666,2058.325,4689.945833333333,3530.777124999998,527.7541666666667,10602.954166666666,3850.2981374999995,452.53333333333336,15553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.25916666666664,53.43333333333333,55.15,52.56606250000002,49.020833333333336,58.69166666666667,49.776883333333345,41.5875,58.69166666666667,11.354939750000002,11.086676166666662,11.582237916666672,11.381124875000003,10.289303624999969,11.919749833333347,11.356058124999995,9.632090000000025,11.977409999999972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.534402910126
121,57.72244897959184,53.16134693877554,433457.49795918365,3373.865306122449,0.0,52.012244897959185,54.11020408163265,2.0,11.332764881632652,0.0,433928.08285714284,430026.6040816326,437907.7224489796,446857.8982857147,424785.7510204082,475516.0489795918,437376.99514693854,389802.0,484714.0,3333.533877551021,2383.330612244898,4470.069387755102,3314.6743469387734,851.8979591836735,9961.0,3426.190534693876,344.0,11886.583673469388,0.0,0.0,0.0,0.06869387755102035,0.0,0.4530612244897959,0.03599999999999979,0.0,1.0,52.09020408163267,51.077551020408166,53.224489795918366,56.01297959183671,49.910204081632656,81.0530612244898,54.219216326530606,46.0,109.0,11.320536081632655,11.098013877551027,11.50134824489795,11.352587387755106,10.254193632653022,11.792136979591898,11.341886367346945,9.632090000000025,11.966459224489814,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415.882265393957
122,59.73061224489796,47.28635918367349,389014.78775510204,4225.791836734694,0.0,46.63673469387755,48.4734693877551,2.0,11.155228093877554,0.0,389910.53265306127,385365.9836734694,394596.8857142857,410440.67275510204,379397.88979591837,449483.0653061225,434745.7468244898,378051.52653061226,484714.0,4281.284081632656,3176.065306122449,5687.044897959184,4090.3053877551015,853.0244897959184,10522.057142857142,3497.7653102040817,371.0938775510204,13007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03599999999999979,0.0,1.0,46.68081632653064,45.53877551020408,48.159183673469386,49.25810204081635,44.46938775510204,55.46530612244898,53.748828571428575,44.46938775510204,109.0,11.153746204081633,10.75090979591836,11.47620751020406,11.197842040816326,9.6800345306122,11.864416775510156,11.319225959183676,9.654668367346904,11.935405755101996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2631.606868273643
123,58.99159663865546,54.23899159663866,441438.02521008404,3666.68487394958,0.0,53.76890756302521,55.38655462184874,2.0,11.420481025210085,0.0,441438.49579831946,437079.6806722689,445908.08403361344,435253.8574789916,406991.36554621847,470195.2899159664,415215.653252101,358832.0,470766.9285714286,3635.0852941176477,2597.6344537815125,4815.256302521008,3905.7099579831915,830.5,13043.323529411764,3814.1911302521034,711.0,14319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.77100840336135,52.72268907563025,54.88235294117647,53.22626050420171,49.30672268907563,58.84453781512605,50.44260504201681,43.0,58.96218487394958,11.411707184873952,11.17266344537817,11.612500294117634,11.42504689075629,10.346962983193261,11.833014453781464,11.325368613445375,9.610619999999967,11.946600000000055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2404.679330819133
124,63.71859296482412,43.517969849246235,370361.8743718593,13849.507537688442,0.0,39.97989949748744,43.597989949748744,2.0,10.224257959798996,0.0,376413.15879396995,359890.84924623114,395039.89949748747,432914.7258793973,351989.92462311557,498363.3668341708,422048.50443216064,316065.83417085424,498363.3668341708,13782.899497487442,9234.43216080402,18785.718592964826,6030.924824120604,768.2361809045226,28456.793969849245,4269.255713567837,585.0,30717.824120603014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.599497487437205,38.80904522613066,42.69346733668342,51.013090452261295,37.618090452261306,59.381909547738694,51.117160804020045,34.527638190954775,60.0,10.228104422110551,9.39525964824121,11.025416482412059,11.018448994974875,8.4729709045226,11.761241407035183,11.290095477386938,8.340381256281395,11.946600000000023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2402.1216477212297
125,62.138775510204084,39.164489795918385,317581.09387755103,3849.7673469387755,0.0,40.142857142857146,40.12244897959184,2.0,11.374833632653067,0.0,315209.3155102037,311203.15918367344,319568.6775510204,270348.9321632653,214004.3469387755,355746.48163265304,382401.1102367347,199677.0,509360.0,3998.187346938779,2628.216326530612,5567.542857142857,7443.111428571427,1034.608163265306,35316.99591836735,6526.275355102038,576.6734693877551,61948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.788571428571416,38.80408163265306,41.06122448979592,31.9851836734694,11.371428571428572,43.48571428571429,45.30351428571427,0.0,60.0,11.374385551020413,11.034382612244904,11.697900775510204,11.157997265306125,8.12324844897958,12.043872530612312,11.126611877551024,4.865440000000016,12.045340000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3303.677661743553
126,60.19433198380567,55.09130769230769,449020.5303643725,3014.1497975708503,0.012145748987854251,55.72064777327935,56.012145748987855,2.0,11.388549336032389,0.0,449235.94898785424,445478.7935222672,453317.2631578947,450166.7291093118,430221.1376518219,480880.3238866397,371500.84791093104,199677.0,509360.0,3053.672469635629,1995.3967611336031,4277.145748987854,3218.311214574898,657.5668016194332,11840.838056680162,6417.220315789473,525.0,61948.0,0.030364372469635626,0.012145748987854251,0.048582995951417005,0.07044534412955458,0.0,0.8178137651821862,0.01798785425101204,0.0,1.0,56.05951417004049,54.33198380566802,58.54251012145749,56.526356275303634,51.955465587044536,98.4251012145749,44.69876518218623,0.0,106.98785425101215,11.377107489878549,11.13645182186236,11.576192145748973,11.403609149797575,10.039844858299599,11.859193927125522,11.144143279352233,4.865440000000016,12.045340000000007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354.256414750725
127,62.142857142857146,52.17206696428568,421066.6339285714,5247.223214285715,0.0,51.370535714285715,52.27232142857143,2.0,11.316809053571431,0.0,418178.23839285725,413022.78571428574,424029.46875,413803.1515178572,392405.9151785714,460388.54464285716,421573.86558482144,300141.05803571426,486451.9464285714,4533.194642857144,2636.0625,6671.325892857143,4099.285200892855,425.45535714285717,14269.28125,3737.4736071428565,370.17410714285717,17293.0625,0.0,0.0,0.0,6.696428571428572e-05,0.0,0.008928571428571428,0.048000000000000036,0.0,1.0,51.384374999999984,50.14732142857143,52.549107142857146,50.17383928571424,46.982142857142854,57.357142857142854,52.86194196428572,37.25,108.0,11.358701294642858,11.090636116071437,11.62498133928571,11.299606071428567,9.74790375000004,11.8988749553571,11.362240357142857,9.641050625000057,11.984238482142816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2454.7649659101735
128,59.766666666666666,36.60011250000001,299546.5,4049.829166666667,0.0,36.645833333333336,37.69583333333333,2.0,11.369865479166663,0.0,298026.30083333334,293567.55,302779.80833333335,302810.16304166685,237950.68333333332,633526.6458333334,403964.2843624999,221551.0,1120126.0,4053.7116666666634,2584.016666666667,5754.858333333334,17404.075854166673,645.05,140585.61666666667,11600.039125000008,279.0,332610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038812499999999965,0.0,1.0,36.52374999999998,35.56666666666667,37.6375,33.079416666666674,23.895833333333332,43.5125,47.626220833333335,13.0,108.0,11.369464291666665,11.094908500000008,11.624557916666673,10.690738874999997,6.378570416666668,11.966725583333352,10.915017749999999,1.3103699999999994,12.021999999999966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3532.061223737357
129,71.89873417721519,31.378531645569645,260715.24894514767,4057.6708860759495,0.0,31.122362869198312,32.51054852320675,2.0,11.193354978902956,0.0,260270.72278481023,255560.23628691983,265259.59071729955,282753.50179324904,216085.45147679324,470886.64978902956,341258.71801265836,211262.0,1120126.0,4181.340928270043,2907.8016877637133,5837.232067510548,9957.719641350208,589.8523206751055,62801.06329113924,13417.196696202536,279.0,332610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.137130801687785,29.856540084388186,32.46413502109704,32.94430379746836,24.23206751054852,42.69198312236287,38.66552742616034,13.0,59.0,11.191456497890298,10.656994050632916,11.633227594936697,10.9229447679325,6.7017932067510495,11.917695274261648,10.814959915611817,1.3103699999999996,12.021999999999966,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3992.8950695962585
130,62.03252032520325,35.279247967479684,287674.3861788618,4865.1463414634145,0.0,35.707317073170735,36.24390243902439,2.0,11.28784020731707,0.0,286621.84796747967,281093.85365853657,292544.8617886179,276794.8407317073,237533.36585365853,324747.90650406503,288965.0936463415,211262.0,567423.0,4894.91707317073,3328.5040650406504,6669.8943089430895,4871.326300813005,522.5934959349594,14753.463414634147,5918.827597560974,446.0,85196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.513008130081296,34.19512195121951,37.296747967479675,33.4916666666667,27.3739837398374,41.4390243902439,34.56419918699187,23.0,47.0,11.262897357723569,10.825361707317073,11.637743089430895,11.228104349593496,9.467982601625984,12.209082804878028,11.170661788617894,5.497939999999977,12.210170731707295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3611.6226728454426
131,61.20168067226891,53.57496218487397,438679.85714285716,4305.35294117647,0.0,53.3109243697479,54.71848739495798,2.0,11.357094974789918,0.0,438320.74789915944,433218.46638655465,443472.3613445378,437888.8473109241,400792.26470588235,477767.59663865546,327853.48095378163,234216.98739495798,477767.59663865546,4276.870588235292,2874.638655462185,6040.621848739495,4407.484327731095,717.4831932773109,15330.063025210084,4411.448340336137,494.0,15586.285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.305882352941175,51.97899159663866,54.83613445378151,53.35336134453783,48.60504201680672,59.86134453781513,40.07246218487398,27.0,60.0,11.356021176470593,11.07746794117646,11.590727184873936,11.361190126050433,10.245087478991604,11.940562352941159,11.297663823529414,9.15042294117647,12.282389999999976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407.5350722904786
132,61.07883817427386,57.375033195020755,464293.28630705393,4255.464730290457,0.3775933609958506,65.6804979253112,58.136929460580916,2.0,11.300546929460577,0.002946058091286309,463778.6423236513,458940.63900414936,469010.5601659751,451169.1980705396,421337.6265560166,487126.04564315354,412543.6577178421,270273.9419087137,492012.1991701245,4073.59419087137,2656.4190871369296,5901.7427385892115,3912.9344813278017,997.3609958506224,12613.30705394191,4203.52691286307,525.9502074688796,15785.755186721992,0.3775933609958506,0.26556016597510373,0.4896265560165975,0.18491701244813244,0.0,1.2697095435684647,0.0895643153526971,0.0,2.0,65.70414937759337,61.07053941908714,70.74688796680498,59.91448132780083,50.56846473029046,101.85892116182572,52.472041493775926,32.74688796680498,112.19502074688796,11.306979668049793,11.02440850622406,11.545966141078845,11.348009709543565,10.329877925311223,11.956702157676316,11.353146307053937,9.499295062240694,12.192868257261365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2219.9490126688047
133,70.18333333333334,31.296662500000007,258457.88333333333,5428.520833333333,0.0,31.5875,32.729166666666664,2.0,11.218370966666665,0.0,257472.59208333338,252318.825,264059.50833333336,256992.2601875,209317.35,439428.5375,394421.7206166666,207428.0,704994.0,5775.225833333329,3489.266666666667,8299.216666666667,14618.471770833334,533.0375,82486.95833333333,8838.634262499998,479.75,106208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15500000000000053,0.0,2.0,31.478333333333346,30.420833333333334,32.729166666666664,29.167312499999998,19.2375,39.4,50.173833333333356,18.0,117.0,11.178566833333331,10.806543041666673,11.538176458333341,10.427654291666665,4.978378333333324,12.054006250000043,10.965888791666668,3.553840000000009,12.083450000000047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021.2547749837554
134,59.56709956709957,42.44548917748914,349761.27705627703,3768.904761904762,0.0,41.77489177489178,43.57575757575758,2.0,11.30157925108225,0.0,349835.0978354979,345797.45887445885,353957.8787878788,342229.1047835499,316122.99134199135,380193.8008658009,334735.08332900424,207428.0,704994.0,3750.037229437229,2440.6796536796537,5417.8138528138525,3749.7864718614733,744.952380952381,11932.718614718615,8710.35853246753,411.0,106208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08699999999999984,0.0,2.0,41.8982683982684,40.87012987012987,43.34632034632035,41.58885281385284,37.502164502164504,48.307359307359306,41.80648917748919,18.0,116.79220779220779,11.287833376623372,10.88456857142859,11.59366017316017,11.372080822510831,10.055531774891776,11.972406363636361,10.98828216450216,3.553840000000008,12.083450000000045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3009.1702258398655
135,60.43037974683544,43.56094092827007,354932.11392405065,4630.333333333333,0.0,43.45569620253165,44.552742616033754,2.0,11.32519985232067,0.0,353701.9578059071,349065.30379746837,358638.135021097,328022.6474683544,297298.52742616035,368489.7088607595,317408.2656666666,239868.15611814347,388591.1898734177,4671.770042194092,3109.8354430379745,6389.320675105485,4040.2591772151904,732.2067510548524,12518.417721518987,3883.6168776371314,309.0,20974.89029535865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33206751054853,41.962025316455694,45.0210970464135,40.101160337552734,35.278481012658226,47.91561181434599,38.50864556962023,27.79746835443038,49.447257383966246,11.333850506329112,10.92159523206751,11.665842742616032,11.301038481012656,10.013615780590708,12.194728902953566,11.298489367088605,8.838486835443076,12.195955063291116,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2944.384521857739
136,59.4,52.31810204081633,428589.3469387755,3646.9714285714285,0.3877551020408163,56.93061224489796,53.073469387755104,2.0,11.193982285714284,0.003183673469387757,429938.68448979594,425477.15918367344,434605.68163265305,449921.20973469404,412948.0612244898,486109.0612244898,373550.58513469406,287814.0,493092.0,3634.369795918367,2560.318367346939,4871.024489795918,3498.8435714285724,854.5673469387755,9097.502040816327,3898.499775510203,309.0,15528.0,0.3877551020408163,0.27755102040816326,0.49795918367346936,0.6785918367346918,0.0,2.8244897959183675,0.21403673469387688,0.0,3.0,57.005306122448985,54.2734693877551,60.077551020408166,64.14618367346935,49.073469387755104,111.7673469387755,48.44695102040815,33.0,115.0,11.196083551020415,10.892539673469395,11.436390979591838,11.235624816326533,9.878941877551004,11.842443836734738,11.279865224489791,9.400900000000044,12.42160000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2388.25760710389
137,60.388888888888886,57.103313492063506,465244.46428571426,3481.4126984126983,0.7182539682539683,67.67063492063492,57.888888888888886,2.0,11.343271984126988,0.006111111111111115,464768.17103174597,460766.5833333333,468957.1349206349,450283.5365476193,411716.3849206349,487929.28571428574,423258.8079761904,340381.34126984124,493117.71428571426,3436.2388888888886,2354.1944444444443,4743.496031746032,3935.531230158728,1385.4761904761904,10861.289682539682,4025.821373015872,395.0,15528.0,0.7182539682539683,0.5396825396825397,0.8968253968253969,0.4588293650793654,0.0,2.0873015873015874,0.3120198412698407,0.0,3.0,67.73968253968258,62.93650793650794,73.01587301587301,62.732539682539674,50.1468253968254,105.27380952380952,56.3329841269841,40.682539682539684,117.81746031746032,11.330746507936507,11.115440198412694,11.5437688888889,11.370674563492075,10.34999154761907,11.957568293650773,11.316314484126979,9.510369999999977,12.417198095238092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.15818104723
138,61.957805907173,51.85751476793244,423629.2911392405,4012.6413502109704,0.0,50.89029535864979,53.118143459915615,2.0,11.231046679324892,0.0,424115.3455696201,419821.45991561183,428635.08438818564,435480.3340506333,406301.7805907173,470859.805907173,435830.36581012665,375363.0,493152.0,4032.0902953586456,2888.1856540084386,5351.050632911392,3976.004535864978,980.1139240506329,10464.89029535865,3796.2431518987323,395.0,12323.481012658227,0.0,0.0,0.0,0.0,0.0,0.0,0.199991561181434,0.0,3.0,51.03080168776369,49.79324894514768,52.586497890295355,52.37512658227846,48.07172995780591,59.434599156118146,55.96348101265824,44.0,119.0,11.230035189873417,10.918242405063301,11.487503459915613,11.258606666666665,10.359829831223605,11.841805949367119,11.297501181434592,9.715909324894524,12.329159999999934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432.3651697751984
139,64.78991596638656,31.49152100840337,262673.65546218486,7091.533613445378,0.0,31.037815126050422,31.61764705882353,2.0,10.617097218487388,0.0,263469.4529411764,255385.33193277312,272093.19327731093,280291.4182773108,211294.09663865546,385343.487394958,397488.57778571395,211294.09663865546,506357.0,7821.426470588238,5219.289915966387,10604.844537815126,9605.162016806722,1136.4873949579833,45331.966386554624,5647.266966386553,521.0,49721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1352815126050422,0.0,2.9201680672268906,30.889915966386553,29.11764705882353,32.69747899159664,31.911008403361336,18.218487394957982,41.76890756302521,49.474138655462205,18.025210084033613,115.50840336134453,10.559108571428565,9.884106554621852,11.230935714285712,10.320275672268911,4.6228103781512555,11.997998781512578,11.010622268907559,4.155061218487386,11.997998781512578,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3579.4632978802656
140,57.558232931726906,52.838437751004,427266.4016064257,3006.3534136546186,0.0,52.46987951807229,53.78313253012048,2.0,11.42949122489961,0.0,426749.3626506019,423495.421686747,430313.5702811245,412758.5235742973,385838.5301204819,445917.1847389558,354455.701646586,206229.0,506357.0,2957.891566265059,1857.437751004016,4317.827309236948,3259.8980120481892,500.5301204819277,11493.827309236947,5780.035738955821,480.82329317269074,49721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.449397590361464,51.570281124497996,53.44578313253012,50.81134538152613,47.265060240963855,56.36144578313253,42.74643373493974,18.0,58.45783132530121,11.423728313253019,11.200559317269086,11.60871518072293,11.446203012048201,10.506153975903583,11.852226706827327,11.06505718875502,4.115909999999991,12.116779999999961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2472.315137995923
141,59.35408560311284,54.07516731517512,439036.0661478599,3815.011673151751,0.14396887159533073,57.96887159533074,54.9260700389105,2.0,11.290183634241249,0.0010894941634241248,439230.94202334643,434841.2101167315,443897.89883268485,446259.60564202344,422290.33852140076,481612.00778210117,400923.09827626456,247872.46692607005,485761.0,3787.617120622567,2466.9922178988327,5384.315175097277,3656.175564202336,697.0466926070039,10716.879377431907,3873.579346303501,480.0,17341.10505836576,0.14396887159533073,0.10894941634241245,0.17898832684824903,0.1438521400778207,0.0,0.9066147859922179,0.03095330739299606,0.0,0.9066147859922179,58.01284046692605,55.32295719844358,60.89494163424124,58.86237354085604,49.976653696498055,102.63424124513618,50.28605447470814,28.470817120622566,102.63424124513618,11.292431050583659,11.052589105058356,11.5052426459144,11.287884202334629,10.187137976653691,11.834950544747128,11.368127198443567,8.944639766536936,12.038602256809366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354.9677657235493
